"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.02435918736061e-06,0.531198503712046,0.571,0.417,0.0820768056262196,"5","POMP"
4.12082888834519e-06,0.622166464757543,0.36,0.207,0.0840443051778002,"5","MS4A4A"
4.25399104828432e-06,0.678133398653282,0.37,0.222,0.0867601474297588,"5","DNAJC8"
4.55833200142501e-06,0.932743246849988,0.37,0.237,0.0929671811690631,"5","KPNB1"
4.59077302044476e-06,0.590906011778003,0.286,0.15,0.0936288157519709,"5","LAIR1"
4.59681645623838e-06,0.566133303601978,0.534,0.361,0.0937520716249817,"5","PKM"
4.66041637599053e-06,0.509875734630866,0.661,0.477,0.0950491919883268,"5","CALR"
5.45106705005501e-06,0.658077213162274,0.349,0.204,0.111174512485872,"5","UBE2L3"
5.80375745311706e-06,0.895998688914064,0.265,0.144,0.118367633256322,"5","PSMB2"
6.09665835564499e-06,0.868006571712526,0.296,0.169,0.12434134716338,"5","NAA38"
6.10934483426494e-06,0.625925307383578,0.534,0.364,0.124600087894833,"5","COX6A1"
6.38251529100293e-06,0.402328328764075,0.836,0.735,0.130171399360005,"5","HLA-C"
6.58017776609571e-06,0.371998355772216,0.894,0.836,0.134202725539522,"5","H3F3A"
7.44919898408393e-06,0.711554228142884,0.492,0.323,0.151926413280392,"5","PSME1"
7.77880881155129e-06,0.619797788474623,0.423,0.266,0.158648805711588,"5","PDIA6"
8.50460588327715e-06,0.671080342977203,0.376,0.228,0.173451436989438,"5","TLN1"
8.71855772937117e-06,0.63561977417834,0.328,0.193,0.177814984890525,"5","HCLS1"
9.91427173387515e-06,0.707800812704003,0.471,0.319,0.202201572012384,"5","PTMS"
9.99625067658186e-06,0.495529120331727,0.534,0.371,0.203873532548887,"5","AP2S1"
1.00125860200899e-05,0.532074672417968,0.534,0.371,0.204206691879733,"5","H2AFY"
1.12512400758987e-05,0.356621984689899,0.894,0.789,0.229469041347955,"5","HLA-A"
1.14382003121588e-05,0.782901077859938,0.593,0.466,0.233282095366478,"5","SUB1"
1.14667589909854e-05,0.711667682111081,0.28,0.158,0.233864549621148,"5","CLEC2B"
1.29197880504123e-05,0.275702236264339,0.984,0.962,0.263499077288158,"5","TMSB10"
1.32346417424572e-05,0.689206003329338,0.519,0.384,0.269920518337415,"5","COX7A2"
1.39399589869604e-05,0.609937088832794,0.466,0.322,0.284305463539058,"5","SPCS2"
1.4097828370639e-05,0.606000459948456,0.28,0.155,0.287525209619183,"5","CSF1R"
1.56569706409749e-05,0.551307158776259,0.492,0.336,0.319323916222683,"5","ATP5IF1"
1.57390102741167e-05,0.646960389960462,0.286,0.159,0.320997114540611,"5","GPRIN3"
1.60975036829288e-05,0.529824073493365,0.55,0.379,0.328308587613334,"5","CLIC1"
1.62122889442992e-05,0.790036423761292,0.28,0.158,0.330649633018982,"5","NDUFB3"
1.68135045812825e-05,0.806736124596738,0.302,0.179,0.342911425935257,"5","XRCC6"
1.77581749721485e-05,0.543689084209015,0.275,0.151,0.36217797855697,"5","PHACTR1"
1.82724513004182e-05,0.484889193308904,0.677,0.531,0.372666644272029,"5","COX6C"
1.96733435846521e-05,0.792406319515985,0.259,0.142,0.401237842408979,"5","UBE2N"
2.00630868127932e-05,0.72302175000982,0.302,0.177,0.409186655546917,"5","SMS"
2.11776850964295e-05,0.519543545177909,0.302,0.17,0.431918887541679,"5","DOCK8"
2.16259816178943e-05,0.816875648815592,0.265,0.147,0.441061895096955,"5","LSM8"
2.28841292053418e-05,0.569453224706008,0.503,0.357,0.466721815142946,"5","DNAJA1"
2.29047141531255e-05,0.57521575821346,0.566,0.417,0.467141645152995,"5","HNRNPA3"
2.3703259843434e-05,0.372612766144832,0.72,0.539,0.483427984506837,"5","S100A4"
2.47281271838208e-05,0.418620872550458,0.63,0.475,0.504330153914025,"5","C1QA"
2.50604050744564e-05,0.604540981835366,0.46,0.307,0.511106961493538,"5","FAM49B"
2.52639252893326e-05,1.04759547959286,0.259,0.149,0.515257756275939,"5","HNRNPA0"
2.63536943708449e-05,0.529778268306567,0.593,0.429,0.537483596693382,"5","UQCRH"
2.93198210197721e-05,0.563567611390878,0.328,0.194,0.597977749698252,"5","WIPF1"
2.9868533848256e-05,0.79480998573693,0.291,0.17,0.609168747835182,"5","VOPP1"
2.99520766739177e-05,0.736502432910408,0.339,0.209,0.610872603764552,"5","PPP1CA"
3.23770982848985e-05,0.472513635153641,0.376,0.23,0.660330919520506,"5","PYCARD"
3.52469550593798e-05,0.412961620120941,0.683,0.522,0.718861648436051,"5","PCBP2"
3.53562137463369e-05,0.637788810280025,0.354,0.225,0.721089979356542,"5","COX5A"
3.56115379950732e-05,0.469214863272788,0.603,0.459,0.726297317409518,"5","NDUFB2"
3.58397971466871e-05,0.417473311377654,0.757,0.591,0.730952662806683,"5","NDUFA4"
3.82800004663459e-05,0.43049126953758,0.545,0.395,0.780720609511124,"5","DBI"
3.8481376481844e-05,0.633503818864306,0.339,0.21,0.784827673347209,"5","UCP2"
4.19573850345847e-05,0.498376868686396,0.497,0.35,0.855720867780355,"5","PTGES3"
4.35956160221557e-05,0.479909184921039,0.503,0.35,0.889132588771866,"5","PPIB"
4.47967215929714e-05,0.561382811712306,0.328,0.197,0.913629136888653,"5","RAP1A"
4.88931478975385e-05,0.679279091949547,0.27,0.158,0.997175751370297,"5","PSMB6"
4.97323152325802e-05,0.63046555549913,0.598,0.501,1,"5","AIF1"
5.20871882290776e-05,0.680276694616969,0.307,0.187,1,"5","MT-ND6"
5.24732275874584e-05,0.876458900714678,0.302,0.184,1,"5","ATP5F1C"
5.28723139123892e-05,0.513119269848717,0.365,0.23,1,"5","ARGLU1"
5.64701090790327e-05,0.261519510812099,0.91,0.722,1,"5","SRGN"
5.86124691282163e-05,0.79575061710427,0.265,0.153,1,"5","WASF2"
5.98952070642821e-05,0.467764556010355,0.529,0.369,1,"5","CAPZA1"
6.09518913823842e-05,0.456430441586064,0.63,0.479,1,"5","GNG5"
6.15107675687605e-05,0.36213434159384,0.646,0.491,1,"5","ARPC5"
6.28091033352911e-05,0.41416505963811,0.72,0.585,1,"5","SRP14"
6.38351387002788e-05,0.874500350648087,0.333,0.214,1,"5","SNRPD2"
6.53068763131437e-05,0.481070736306439,0.608,0.453,1,"5","UBL5"
6.56233816093494e-05,0.550650632900023,0.534,0.389,1,"5","HNRNPA1"
6.61907172503193e-05,0.728384674730032,0.354,0.224,1,"5","LSM7"
6.95756341552718e-05,0.25221756474845,0.767,0.633,1,"5","HLA-DPB1"
7.01052659794754e-05,0.529154955581617,0.429,0.287,1,"5","CYCS"
7.31935978480168e-05,0.386563188022056,0.772,0.669,1,"5","CALM2"
7.62431168464487e-05,0.53925836053604,0.286,0.167,1,"5","SNRPB2"
7.7037795704556e-05,0.649946207353156,0.354,0.229,1,"5","NDUFA2"
7.76780801646763e-05,0.537144729405106,0.434,0.297,1,"5","GSTO1"
8.2264274326265e-05,0.602959128414081,0.492,0.351,1,"5","HSPE1"
8.27467354911361e-05,0.599609679717522,0.413,0.276,1,"5","PARK7"
8.56682702513658e-05,0.545869448980334,0.286,0.169,1,"5","LMO4"
8.70902372166082e-05,0.485238181599587,0.55,0.392,1,"5","COX7B"
9.01265457081594e-05,0.555593000811307,0.561,0.412,1,"5","SRRM1"
9.54828521749375e-05,0.557903366387512,0.265,0.152,1,"5","ZYX"
9.83801728133714e-05,0.847009386204494,0.302,0.19,1,"5","METAP2"
0.000101605635898804,0.5045567757446,0.46,0.315,1,"5","ATP5MC3"
0.000103636531661544,0.430359720794114,0.735,0.601,1,"5","RAC1"
0.000129924507313712,0.704949725570055,0.259,0.153,1,"5","RBBP6"
0.000142427491866482,0.480811746174035,0.317,0.195,1,"5","AMD1"
0.000143593343859797,0.440358139466606,0.751,0.605,1,"5","ARPC3"
0.000145664036425502,0.454472963534584,0.27,0.156,1,"5","RTRAF"
0.000151665086802867,0.699825698805053,0.28,0.17,1,"5","NDUFS7"
0.000152740371004365,0.611144107390721,0.28,0.167,1,"5","TRAPPC1"
0.000154026363548506,0.475880960172442,0.392,0.255,1,"5","ARPC4"
0.000161709164045607,0.455807070565903,0.434,0.296,1,"5","PPT1"
0.000162782205587152,0.438007284448497,0.37,0.235,1,"5","ROCK1"
0.000165114600997231,0.270125553572606,0.312,0.186,1,"5","CD4"
0.000172826717229136,0.702152735154408,0.323,0.211,1,"5","NDUFV2"
0.000188315085367315,0.337536224437013,0.788,0.65,1,"5","HLA-DPA1"
0.000191693714441285,0.563094852863255,0.307,0.188,1,"5","IRF1"
0.000197103769828676,0.628892791990384,0.28,0.173,1,"5","CDC42SE2"
0.000208637451187911,0.637043698793371,0.286,0.173,1,"5","SNX5"
0.000216436532421136,0.285599399007232,0.82,0.699,1,"5","OAZ1"
0.000220195398068077,0.473377072756377,0.349,0.223,1,"5","FXYD5"
0.000229626585587973,0.475742507023393,0.296,0.18,1,"5","RBMX"
0.000252832012717138,0.509500634358192,0.455,0.324,1,"5","CLTA"
0.000289244630439814,0.450518905923787,0.323,0.202,1,"5","MXD1"
0.000320631230324885,0.413970082887897,0.651,0.534,1,"5","COX7C"
0.000335985131902947,0.590760671015522,0.497,0.37,1,"5","SERBP1"
0.000340016613123117,0.58774141420602,0.698,0.574,1,"5","LGALS1"
0.000379219433138179,0.331547963013259,0.651,0.481,1,"5","HSP90B1"
0.000399846237789965,0.658014588889786,0.328,0.219,1,"5","ATP5F1A"
0.00040537578926064,0.857177862140467,0.344,0.237,1,"5","HSPH1"
0.000407991585518509,0.260883908486542,0.751,0.597,1,"5","HLA-DRB5"
0.000437132453663881,0.396159581645522,0.418,0.286,1,"5","SRSF7"
0.000456067859875691,0.443785035305542,0.635,0.494,1,"5","HNRNPH1"
0.000460885522445607,0.473490858916401,0.571,0.439,1,"5","ENO1"
0.000505492068564364,0.748499126319901,0.45,0.338,1,"5","DNAJB1"
0.000512028545642958,0.383773349597028,0.307,0.194,1,"5","GLIPR1"
0.000515840512902401,0.598202571523733,0.354,0.243,1,"5","UBXN4"
0.000569480751474086,0.343037328788448,0.37,0.244,1,"5","SPCS3"
0.000591542469758829,0.410548498287788,0.402,0.281,1,"5","MNDA"
0.000658260992263025,0.280178472703988,0.635,0.495,1,"5","ACTR2"
0.000667550222545427,0.598923364933468,0.254,0.158,1,"5","FAM96B"
0.000678599846073698,0.421284567445188,0.27,0.167,1,"5","MRPL54"
0.000680757494659881,0.589570131169716,0.365,0.258,1,"5","COX17"
0.000687337881721821,0.347231790061833,0.37,0.247,1,"5","VDAC1"
0.000722133745677479,0.381506272405301,0.598,0.459,1,"5","ATP5MPL"
0.000740901802723378,0.534727393018315,0.323,0.215,1,"5","DYNLRB1"
0.00076902294850841,0.739135790027347,0.36,0.253,1,"5","FAM107B"
0.000899080493945706,0.396298382985148,0.302,0.193,1,"5","GNB2"
0.000903586870349865,0.712493739297395,0.312,0.209,1,"5","RBBP4"
0.000922760696722437,0.356863703546914,0.619,0.49,1,"5","HNRNPK"
0.00107119567771686,0.703111520256534,0.312,0.215,1,"5","TRMT112"
0.0010813916085742,0.59575214665504,0.275,0.179,1,"5","DCAF7"
0.00109648469187032,0.449205885982521,0.328,0.221,1,"5","COPE"
0.00110864407634978,0.390507946545112,0.386,0.276,1,"5","MAT2A"
0.00114164225943544,0.576701452550375,0.259,0.167,1,"5","VPS35"
0.00124248899989942,0.482080517937075,0.286,0.186,1,"5","XRN2"
0.00129132357946447,0.712995542737362,0.275,0.181,1,"5","PNN"
0.00132577582698875,0.342919797715055,0.418,0.286,1,"5","CD53"
0.00134573409229003,0.425649148125265,0.323,0.215,1,"5","DRAP1"
0.00134623820220076,0.434878297909887,0.349,0.233,1,"5","ZNF706"
0.00135635838198178,0.460741573003323,0.28,0.181,1,"5","UXT"
0.00138672437495834,0.501866680551872,0.376,0.264,1,"5","TRIR"
0.00141131127781368,0.463731546962891,0.503,0.383,1,"5","SFPQ"
0.00147608872492852,0.359781710805155,0.608,0.497,1,"5","COX6B1"
0.00156747468278301,0.455722910962958,0.28,0.185,1,"5","ZFAND6"
0.0015707035879439,0.272740731587325,0.481,0.346,1,"5","PGK1"
0.00180358959138775,0.593739281274501,0.275,0.184,1,"5","THRAP3"
0.00188669868108041,0.375281219004963,0.503,0.383,1,"5","FUS"
0.0020358262176671,0.352950695939927,0.667,0.535,1,"5","RHOA"
0.00205623358268493,0.405028519713803,0.439,0.323,1,"5","NEDD8"
0.00207261631584675,0.400313529734015,0.286,0.185,1,"5","MYDGF"
0.00208889092970087,0.303437598078959,0.709,0.599,1,"5","HLA-E"
0.00221498466318129,0.51010195883029,0.381,0.278,1,"5","G3BP1"
0.00228536398346654,0.265127924531505,0.577,0.45,1,"5","ATP6V0B"
0.00233986183755878,0.286564665391788,0.397,0.271,1,"5","SSR1"
0.00237554206032662,0.285791050386393,0.418,0.297,1,"5","TGOLN2"
0.00241529694312991,0.307626047833247,0.386,0.271,1,"5","ZNF207"
0.00246894869374828,0.353423763955899,0.312,0.208,1,"5","TMEM176B"
0.00254529367896248,0.267274189700649,0.751,0.674,1,"5","HSP90AB1"
0.00267365369577072,0.578370598648485,0.397,0.301,1,"5","ARL6IP4"
0.00268281302528253,0.448866421658167,0.339,0.237,1,"5","BRK1"
0.00287882167016876,0.265686201960061,0.746,0.603,1,"5","CDC42"
0.00291200349594585,0.65301080530128,0.254,0.168,1,"5","PAIP2"
0.0029582505352536,0.456186259145098,0.381,0.275,1,"5","ATP5F1B"
0.00299167929810612,0.435533038868731,0.323,0.224,1,"5","KIF5B"
0.00325211081280688,0.424484854001725,0.302,0.207,1,"5","OSBPL8"
0.00325337868573402,0.261444999761175,0.265,0.172,1,"5","SYNCRIP"
0.00328995916559925,0.294530567718172,0.365,0.254,1,"5","EFHD2"
0.00339858194439537,0.356777124941576,0.471,0.351,1,"5","MSN"
0.00353869328981746,0.37249204712407,0.328,0.229,1,"5","SMAP2"
0.0035499503805298,0.432717245717184,0.275,0.186,1,"5","HNRNPUL1"
0.0035713006256858,0.364849772909618,0.392,0.28,1,"5","ARPC1B"
0.00360218409293736,0.502786331646367,0.254,0.167,1,"5","CHD4"
0.00381961949723595,0.415070152665677,0.286,0.192,1,"5","AURKAIP1"
0.00382948402162348,0.326839304107003,0.407,0.296,1,"5","PDIA3"
0.00384578587023426,0.445298746150998,0.265,0.177,1,"5","VDAC2"
0.00384778219750015,0.428066574991747,0.312,0.219,1,"5","CLK1"
0.00390091589176727,0.456294920911534,0.27,0.185,1,"5","YWHAQ"
0.00451909273714205,0.5465681748214,0.466,0.368,1,"5","SRSF2"
0.00468409024086768,0.475288915942188,0.407,0.312,1,"5","NDUFB1"
0.00481058645412166,0.382470621250504,0.317,0.22,1,"5","SRP9"
0.00490844223214054,0.478060779452361,0.381,0.288,1,"5","SAP18"
0.00499470097801814,0.361412235848707,0.434,0.334,1,"5","RBX1"
0.0052177210911932,0.499174308058048,0.286,0.197,1,"5","NONO"
0.0052353982774214,0.497325913784688,0.328,0.234,1,"5","PSMB1"
0.00529885849116966,0.348395157543641,0.619,0.533,1,"5","VAMP8"
0.00539896762584752,0.311397237282388,0.45,0.345,1,"5","FKBP1A"
0.00561540080368473,0.294867586813164,0.407,0.303,1,"5","LAMTOR4"
0.00567766657791985,0.307970957198367,0.339,0.24,1,"5","TALDO1"
0.0057042495539904,0.364232088221557,0.259,0.176,1,"5","EIF5A"
0.00599053157782685,0.705875174824001,0.259,0.183,1,"5","C12orf57"
0.0068984972206537,0.426201760028886,0.381,0.285,1,"5","EIF5"
0.00741872514436379,0.374910160357351,0.286,0.197,1,"5","NDUFB8"
0.00757462933370864,0.479276266499435,0.349,0.261,1,"5","SEM1"
0.0075979714476617,0.420939967642928,0.439,0.345,1,"5","SEC11A"
0.00883473758091381,0.334515821920122,0.455,0.345,1,"5","STAT1"
0.00983907765868055,0.493318724757078,0.27,0.191,1,"5","PSMA1"
4.24269260490376e-58,1.09766748271067,0.932,0.317,8.65297156770122e-54,"6","SCGB3A2"
5.17203819542418e-48,0.919417725926891,0.82,0.233,1.05483718995676e-43,"6","NAPSA"
2.74051101553013e-47,0.81517765523338,0.839,0.25,5.5892722161737e-43,"6","PIGR"
5.33983287466052e-45,0.900974243437787,0.82,0.268,1.08905891478701e-40,"6","SFTPB"
1.76742229615602e-42,0.969429721882229,0.77,0.23,3.60465777301021e-38,"6","SLC34A2"
1.97415240734068e-40,1.24577121706298,0.733,0.238,4.02628383477131e-36,"6","MUC1"
3.08826221775053e-39,0.979107061145995,0.708,0.208,6.2985107931022e-35,"6","ELF3"
3.52918042630961e-37,1.08748402523544,0.602,0.165,7.19776347945846e-33,"6","GPRC5A"
2.65371354313046e-36,1.20245438859161,0.658,0.205,5.41224877121457e-32,"6","CEACAM6"
1.51985535896311e-34,1.0602305353603,0.571,0.159,3.09974500460526e-30,"6","MSLN"
1.47570508967043e-33,1.25851852128054,0.484,0.128,3.00970053038285e-29,"6","STEAP4"
2.99630322463783e-32,0.990311851690553,0.59,0.174,6.11096042664885e-28,"6","ADGRF5"
3.74987369141588e-31,0.806047244419941,0.64,0.198,7.64786739364269e-27,"6","HOPX"
8.18114935636345e-31,0.927386334668848,0.627,0.205,1.66854541123033e-26,"6","TACSTD2"
1.27694162294021e-28,1.75276897921664,0.335,0.08,2.60432243998656e-24,"6","CEACAM5"
4.07580266068382e-28,0.817906476326548,0.497,0.144,8.31259952646465e-24,"6","C4BPA"
1.67971498347308e-26,0.554759511265476,0.77,0.299,3.42577870879335e-22,"6","RNASE1"
8.97179418166485e-26,0.514825245661226,0.615,0.203,1.82979742335055e-21,"6","KRT19"
1.22352050965783e-24,0.84173420506076,0.776,0.33,2.49537007944715e-20,"6","IFI27"
2.71006064307978e-24,0.735103270180903,0.509,0.162,5.5271686815612e-20,"6","SFTA2"
4.11521653276221e-24,0.91021757922489,0.497,0.16,8.39298411856853e-20,"6","LMO7"
5.38154235845027e-24,0.980461867330229,0.447,0.136,1.09756556400593e-19,"6","MALL"
1.6222533778396e-23,0.821874919838765,0.708,0.286,3.30858576410387e-19,"6","TOB1"
1.68161742890914e-23,1.0066275998293,0.547,0.187,3.4296587462602e-19,"6","RNF145"
2.06371966147664e-23,0.790494745677546,0.72,0.283,4.2089562495816e-19,"6","MGST1"
2.63385683649731e-23,1.37553021059004,0.41,0.127,5.37175101803626e-19,"6","RDH10"
8.98666636593148e-23,0.863094929738141,0.534,0.186,1.83283060533172e-18,"6","CCND1"
4.29910067896812e-22,0.904086427331034,0.528,0.185,8.76801583475549e-18,"6","LPCAT1"
4.91100020469005e-22,0.51613871701676,0.857,0.567,1.00159849174654e-17,"6","SCGB3A1"
6.56419154714733e-22,0.627956460053278,0.553,0.189,1.3387668660407e-17,"6","KRT18"
2.7749019662025e-21,0.792808958063252,0.435,0.138,5.65941256006999e-17,"6","LMO3"
4.07236258602189e-21,1.15851522135025,0.373,0.112,8.30558349419165e-17,"6","ADGRF1"
8.3926319376723e-21,1.19485546157505,0.385,0.12,1.71167728368827e-16,"6","MAL2"
1.25524652005405e-20,1.07802193103991,0.466,0.164,2.56007527765023e-16,"6","HPGD"
6.00836755179037e-20,0.861006242686959,0.416,0.133,1.22540656218765e-15,"6","AGR3"
2.8501423711699e-19,0.556840680578115,0.882,0.445,5.812865366001e-15,"6","CD55"
3.9548810631387e-19,1.37947703918859,0.267,0.071,8.06597992827137e-15,"6","IRX2"
3.96986585811895e-19,1.07567327804177,0.46,0.163,8.09654141763359e-15,"6","TCF7L2"
5.01157261093052e-19,1.50388196531174,0.329,0.1,1.02211023399928e-14,"6","MMP7"
5.67551024580315e-19,0.567373195713755,0.72,0.319,1.15752031463155e-14,"6","CYB5A"
9.80489815730369e-19,0.677176888455989,0.453,0.16,1.99970897918209e-14,"6","TCIM"
3.08874217552227e-18,0.767253008664487,0.398,0.131,6.29948966697767e-14,"6","CXCL17"
3.32718525022151e-18,0.616134976706405,0.379,0.123,6.78579431782678e-14,"6","CYR61"
1.2159166287696e-17,1.01100861799993,0.317,0.097,2.47986196437559e-13,"6","KLF5"
1.23632227991855e-17,0.965646161584969,0.379,0.128,2.52147928989389e-13,"6","SDC1"
1.72003348532053e-17,0.406318026518175,0.994,0.948,3.50800829331123e-13,"6","MT-ND2"
4.11933846528492e-17,1.13390689256551,0.391,0.14,8.40139079994859e-13,"6","ABCC3"
5.62548150244603e-17,0.690863564168279,0.727,0.34,1.14731695242387e-12,"6","ATP1B1"
6.78179107518038e-17,0.713037604169009,0.298,0.092,1.38314628978304e-12,"6","LCN2"
9.13327648635965e-17,1.16915429734476,0.323,0.105,1.86273173939305e-12,"6","EBLN3P"
2.05503824754137e-16,1.24870755500574,0.28,0.085,4.19125050586063e-12,"6","ENAH"
2.10083547691739e-16,1.05187807239484,0.416,0.156,4.28465395517301e-12,"6","CLPTM1L"
3.55126524351471e-16,1.30166585586776,0.28,0.086,7.24280546414825e-12,"6","SERPINH1"
4.1237622141266e-16,0.972311038017712,0.317,0.102,8.41041303571119e-12,"6","DLC1"
4.20381979986889e-16,0.724662101745033,0.491,0.199,8.5736904818326e-12,"6","SOX4"
7.24981208059725e-16,0.845691746030722,0.298,0.093,1.47859917383781e-11,"6","EFEMP1"
7.58659095950496e-16,1.04861042007695,0.286,0.088,1.54728522619104e-11,"6","ERBB3"
1.43301886814428e-15,0.977134108052483,0.398,0.148,2.92264198158025e-11,"6","EPS8"
3.44526618722382e-15,0.708691398498957,0.379,0.135,7.02662038884299e-11,"6","NFIA"
3.91432294190857e-15,0.725399920261875,0.41,0.154,7.98326164002252e-11,"6","KCNQ1OT1"
5.45505496991523e-15,0.587656549800296,0.627,0.275,1.11255846111421e-10,"6","ARRDC3"
6.73168846314954e-15,0.632534284726953,0.447,0.174,1.37292786205935e-10,"6","CDC42EP3"
7.99851903289632e-15,0.487580458716133,0.789,0.385,1.6312979567592e-10,"6","SELENOW"
9.59505842867474e-15,0.451877762682385,0.845,0.483,1.95691216652821e-10,"6","APOE"
9.69549429434267e-15,0.643338972957444,0.404,0.149,1.97739606133119e-10,"6","FXYD3"
1.78298810495459e-14,0.662282787530893,0.497,0.205,3.63640424005489e-10,"6","SNHG25"
1.96931207916401e-14,0.420792025665272,0.255,0.079,4.016411985455e-10,"6","SFTPA2"
1.97607058793054e-14,0.59081656568755,0.379,0.141,4.03019596408433e-10,"6","GDF15"
3.0264951158167e-14,0.533529799530903,0.882,0.539,6.17253678870816e-10,"6","VMP1"
3.17367850656706e-14,0.851747222556071,0.298,0.1,6.47271731414353e-10,"6","SFTA3"
3.31756521871637e-14,0.752717751020128,0.373,0.139,6.76617426357204e-10,"6","MSI2"
3.65103752959799e-14,0.613559256642231,0.752,0.385,7.44629104161509e-10,"6","P4HB"
3.80850997369586e-14,0.5508927648652,0.373,0.136,7.7674560913527e-10,"6","KRT7"
5.21608780605178e-14,0.357859276629409,1,0.979,1.06382110804426e-09,"6","MT-CYB"
6.3885891862895e-14,0.923962135336614,0.267,0.085,1.30295276454374e-09,"6","MYO1B"
6.79620122605694e-14,0.772219381465044,0.447,0.182,1.38608524005431e-09,"6","TSPAN3"
7.67370159658305e-14,0.315701125591191,0.391,0.149,1.56505144062311e-09,"6","AGR2"
7.89393002711923e-14,0.990717682894341,0.292,0.099,1.60996702903097e-09,"6","WEE1"
1.23383883161495e-13,0.632522020806465,0.366,0.136,2.51641429707869e-09,"6","CRIP2"
1.38838957218661e-13,1.14006169436233,0.255,0.081,2.83162053247458e-09,"6","RGS12"
2.14611666693972e-13,0.779358537109469,0.304,0.105,4.37700494222357e-09,"6","RBPMS"
2.65715639270756e-13,0.738117689237452,0.422,0.177,5.41927046292707e-09,"6","AQP3"
3.43671415183233e-13,0.698843281239013,0.727,0.395,7.00917851266204e-09,"6","IFI6"
6.52793923602474e-13,0.636568275633231,0.646,0.318,1.33137320718725e-08,"6","RAB11FIP1"
8.62247446807917e-13,0.621227970711419,0.87,0.56,1.75855366776475e-08,"6","APLP2"
9.21428598692975e-13,0.71099695382228,0.422,0.173,1.87925362703432e-08,"6","GOLPH3"
1.61401121758227e-12,0.7793714887438,0.348,0.133,3.29177587825903e-08,"6","SNX18"
1.7561679835662e-12,0.854036627523526,0.335,0.13,3.58170460248326e-08,"6","ERRFI1"
1.99743536453276e-12,0.759468183839866,0.298,0.108,4.07376942596457e-08,"6","CNN3"
2.3399027903707e-12,0.933340880892544,0.28,0.099,4.77223174096104e-08,"6","S100A14"
2.54493386205301e-12,0.431668038971629,0.727,0.365,5.19039261165711e-08,"6","HSPB1"
2.74842406600041e-12,0.439712023049547,0.652,0.31,5.60541088260783e-08,"6","MSR1"
2.88295961850145e-12,0.921695677818483,0.261,0.089,5.87979614193371e-08,"6","NAPRT"
3.37139371582104e-12,0.961326135285388,0.28,0.099,6.875957483417e-08,"6","PIGT"
4.68128438295723e-12,0.581000113361178,0.602,0.292,9.54747949904126e-08,"6","GLS"
4.77658672043737e-12,0.736807309859024,0.391,0.162,9.74184861633202e-08,"6","ASPH"
4.80177839714225e-12,0.261201359843393,0.845,0.502,9.79322704097162e-08,"6","APOC1"
5.70032883295745e-12,0.713862957636464,0.267,0.092,1.16258206548167e-07,"6","CLDN3"
6.74562664739194e-12,0.800912053393043,0.286,0.103,1.37577055473559e-07,"6","TMC5"
7.19962050514896e-12,0.696806344741457,0.311,0.116,1.46836260202513e-07,"6","EPCAM"
7.59544724005816e-12,0.750040387256224,0.534,0.254,1.54909146460986e-07,"6","ADAR"
9.02784742086315e-12,0.852670454493554,0.292,0.108,1.84122948148504e-07,"6","TSPAN13"
1.22484873457766e-11,0.277216889696771,1,0.986,2.49807899417114e-07,"6","MT-ND4"
1.80947380464483e-11,0.487822812668354,0.354,0.14,3.69042182457314e-07,"6","PLS3"
2.10012836914242e-11,0.745504309401821,0.298,0.113,4.28321180886597e-07,"6","NKX2-1"
2.39829644142983e-11,0.418202838102918,1,0.931,4.89132559229613e-07,"6","NEAT1"
2.72494552730954e-11,0.991259444975312,0.379,0.165,5.55752640294781e-07,"6","MDM2"
2.81211857039207e-11,0.52384004689443,0.77,0.408,5.73531582431463e-07,"6","CSNK1A1"
3.02340324271545e-11,0.340413732131817,0.733,0.393,6.16623091351817e-07,"6","GPNMB"
3.1500172738655e-11,0.637444594506123,0.429,0.187,6.42446023004868e-07,"6","FAM129A"
3.18706281441384e-11,0.876132358287856,0.329,0.132,6.50001460999702e-07,"6","ATP11A"
3.4006596145365e-11,0.528424769529943,0.491,0.22,6.93564528384719e-07,"6","DPP7"
3.43929898578537e-11,0.283332897416015,0.578,0.302,7.01445028150926e-07,"6","FN1"
3.71921467315843e-11,0.437734024463618,0.665,0.339,7.58533832590662e-07,"6","DSTN"
3.85477304417644e-11,0.509496373284472,0.484,0.22,7.86180962359784e-07,"6","IL6ST"
4.38276678474422e-11,0.942834808173087,0.273,0.102,8.93865285748584e-07,"6","RNF115"
4.87568353584462e-11,0.741413913146605,0.261,0.093,9.94395657135511e-07,"6","TARDBP"
5.05449146282104e-11,0.69481454713431,0.366,0.151,1.03086353384235e-06,"6","EIF2AK2"
5.30736012223243e-11,0.743920368315091,0.366,0.154,1.0824360969293e-06,"6","MED13"
5.46730590223214e-11,0.563583260910246,0.571,0.279,1.11505703876024e-06,"6","LGALS3BP"
5.89742258643453e-11,0.644401681823733,0.447,0.214,1.20277933650332e-06,"6","PTGS2"
6.11713640202701e-11,0.360841769457054,0.335,0.134,1.24758996919341e-06,"6","TM4SF1"
6.15798252971097e-11,0.804906028287264,0.273,0.101,1.25592053693455e-06,"6","CKB"
8.06301659511394e-11,0.998399723466464,0.261,0.097,1.64445223457349e-06,"6","ITGA3"
9.3562837693565e-11,0.625858115615483,0.634,0.326,1.90821407476026e-06,"6","SYNGR2"
